section_id,document_number,sentence
694fb81aaedc69db48c748e4,115/2024/NĐ-CP,Khoản 3 điều 50 được bổ sung
694fb81aaedc69db48c748eb,115/2024/NĐ-CP,"Trong quá trình thực hiện dự án đầu tư kinh doanh, có yêu cầu phải điều chỉnh dự án đầu tư đối với dự án thuộc diện chấp thuận chủ trương đầu tư theo quy định tại điểm a khoản 1 điều 76 của luật đấu thầu"
694fb81aaedc69db48c748ef,115/2024/NĐ-CP,Khoản 2 được sửa đổi
694fb81aaedc69db48c748ef,115/2024/NĐ-CP,"Các khoản 9a, 9b, 9c, 9d, 9đ được bổ sung"
694fb81aaedc69db48c748ef,115/2024/NĐ-CP,Khoản 10 được sửa đổi để cho phép mở thầu ngay nhằm tiến hành đánh giá
694fb81aaedc69db48c748f4,115/2024/NĐ-CP,Sửa đổi khoản 2
694fb81aaedc69db48c748f4,115/2024/NĐ-CP,"Bổ sung các khoản 9a, 9b, 9c, 9d, 9đ"
694fb81aaedc69db48c748f4,115/2024/NĐ-CP,Sửa đổi khoản 10
694fb81aaedc69db48c748f4,115/2024/NĐ-CP,Bổ sung khoản 9đ khoản 10 như sau: “9đ
694fb81aaedc69db48c748f4,115/2024/NĐ-CP,”  Trừ trường hợp không được hoàn trả
694fb81aaedc69db48c748f5,115/2024/NĐ-CP,Khoản 2 được sửa đổi
694fb81aaedc69db48c748f5,115/2024/NĐ-CP,"Các khoản 9a, 9b, 9c, 9d, 9đ được bổ sung"
694fb81aaedc69db48c748f5,115/2024/NĐ-CP,Khoản 10 được sửa đổi
694fb81aaedc69db48c748fa,115/2024/NĐ-CP,Khoản 3 và khoản 4 điều 61 được sửa đổi
694fb81aaedc69db48c748fa,115/2024/NĐ-CP,Khoản 7 điều 61 được bổ sung
694fb81aaedc69db48c748fa,115/2024/NĐ-CP,Điểm a khoản 3 điều 61 được sửa đổi
694fb81aaedc69db48c748fb,115/2024/NĐ-CP,Khoản 4 điều 61 quy định “4
694fb81aaedc69db48c748fb,115/2024/NĐ-CP,e-hsđkthda được mở để đánh giá”
694fb81aaedc69db48c74902,115/2024/NĐ-CP,Khoản 3 Mục II được sửa đổi
694fb81aaedc69db48c74907,115/2024/NĐ-CP,"Trường hợp đã thành lập tổ chức kinh tế, mô hình tổ chức hoạt động của tổ chức kinh tế được quy định"
694fb81aaedc69db48c74907,115/2024/NĐ-CP,Vốn điều lệ của tổ chức kinh tế được quy định
694fb81aaedc69db48c74907,115/2024/NĐ-CP,"Trường hợp chưa thành lập tổ chức kinh tế, yêu cầu tổ chức kinh tế do nhà đầu tư thành lập kế thừa quyền và nghĩa vụ thực hiện dự án đầu tư đã được nhà đầu tư cam kết tại khoản 7 mục này được quy định"
694fb81aaedc69db48c74907,115/2024/NĐ-CP,"Trình tự sửa đổi hợp đồng để bổ sung tên, quyền, nghĩa vụ và trách nhiệm của tổ chức kinh tế do nhà đầu tư thành lập được quy định"
694fb81aaedc69db48c74909,115/2024/NĐ-CP,Điểm đ khoản 7 mục II được sửa đổi
694fb81aaedc69db48c7490a,115/2024/NĐ-CP,Sửa đổi điểm e khoản 7 mục II
694fb81aaedc69db48c7490b,115/2024/NĐ-CP,Điểm b khoản 9 mục II bị sửa đổi
694fb81aaedc69db48c7490b,115/2024/NĐ-CP,"Hồ sơ, trình tự, thủ tục chuyển nhượng dự án được quy định"
694fb81aaedc69db48c7490b,115/2024/NĐ-CP,"Hồ sơ, trình tự, thủ tục chuyển nhượng cổ phần, phần vốn góp được quy định"
694fb81aaedc69db48c74914,115/2024/NĐ-CP,Đã tổ chức đấu giá quyền sử dụng đất 02 lần mà chỉ có một nhà đầu tư đăng ký tham gia
694fb81aaedc69db48c74914,115/2024/NĐ-CP,Đã thực hiện thủ tục mời quan tâm nhưng chỉ có một nhà đầu tư đăng ký và đáp ứng điều kiện mời quan tâm
694fb81aaedc69db48c7491a,115/2024/NĐ-CP,Nhà đầu tư quy định tại điểm a khoản 3 điều 29 nghị định này được xem xét chấp thuận theo thủ tục sau:”
694fb81aaedc69db48c7491b,115/2024/NĐ-CP,"Khoản 1, điểm b khoản 2 và khoản 3 điều 30 được sửa đổi"
694fb81aaedc69db48c7491b,115/2024/NĐ-CP,Điểm b khoản 1 điều 30 được sửa đổi
694fb81aaedc69db48c7491c,115/2024/NĐ-CP,"Khoản 1, điểm b khoản 2 và khoản 3 điều 30 được sửa đổi"
694fb81aaedc69db48c7491d,115/2024/NĐ-CP,"Bộ, cơ quan ngang bộ, cơ quan thuộc Chính phủ tổ chức đấu thầu"
694fb81aaedc69db48c7491f,115/2024/NĐ-CP,Sửa đổi nội dung tại điểm a khoản 2 điều 31
694fb81aaedc69db48c7491f,115/2024/NĐ-CP,Bổ sung nội dung tại điểm b khoản 2 điều 31
694fb81aaedc69db48c7491f,115/2024/NĐ-CP,Bổ sung nội dung tại điểm đ khoản 2 điều 31
694fb81aaedc69db48c74920,115/2024/NĐ-CP,"Bản sao hợp lệ văn bản của ủy ban nhân dân cấp có thẩm quyền chấp thuận việc nhận chuyển nhượng, nhận góp vốn, thuê quyền sử dụng đất để thực hiện dự án đầu tư được sửa đổi"
694fb81aaedc69db48c74929,115/2024/NĐ-CP,Dự án trong danh mục thuộc kế hoạch sản xuất kinh doanh và đầu tư phát triển năm năm của doanh nghiệp do Thủ tướng Chính phủ quyết định thành lập không áp dụng quy định này
694fb81aaedc69db48c74929,115/2024/NĐ-CP,"Dự án thủy điện mở rộng, điện gió ngoài khơi, nguồn điện tự sử dụng (tự sản tự tiêu) không áp dụng quy định này"
694fb81aaedc69db48c74929,115/2024/NĐ-CP,Dự án điện lực khẩn cấp theo quy định của pháp luật về điện lực không áp dụng quy định này
694fb81aaedc69db48c74936,115/2024/NĐ-CP,"Trong trường hợp đó, thực hiện như sau"
694fb81aaedc69db48c74949,115/2024/NĐ-CP,Trường hợp này thực hiện chuyển tiếp theo quy định tại điểm b khoản 2 điều này
694fb81aaedc69db48c7494f,115/2024/NĐ-CP,"Không cần căn cứ kế hoạch sử dụng đất hằng năm khi thực hiện lập, thẩm định, phê duyệt, phát hành hồ sơ mời thầu"
694fb81baedc69db48c749b7,108/2024/NĐ-CP,"Cụ thể, khi thu hồi hoặc chuyển giao về địa phương quản lý đối với nhà, đất của đơn vị sự nghiệp công lập quy định tại điểm này, việc xử lý được thực hiện theo quy định"
694fb81baedc69db48c749dc,108/2024/NĐ-CP,"Quyết định giao nhà, đất bao gồm trách nhiệm tổ chức thực hiện"
694fb81baedc69db48c749e0,108/2024/NĐ-CP,"Trình tự, thủ tục giao nhà, đất quy định tại khoản 5 điều 5 nghị định này do ủy ban nhân dân cấp tỉnh thực hiện"
694fb81baedc69db48c749e4,108/2024/NĐ-CP,"Trình tự, thủ tục giao nhà, đất quy định tại khoản 6 điều 5 nghị định này cho tổ chức quản lý, kinh doanh nhà để quản lý, khai thác được thực hiện"
694fb81baedc69db48c749ec,108/2024/NĐ-CP,Hồ sơ khác liên quan đến việc khai thác tài sản được ghi nhận nếu có
694fb81baedc69db48c749f8,108/2024/NĐ-CP,Căn cứ khác được áp dụng nếu có
694fb81baedc69db48c74a08,108/2024/NĐ-CP,Khi gia hạn thời hạn cho thuê nhà thì không phải thực hiện thủ tục đấu giá hoặc niêm yết giá
694fb81baedc69db48c74a10,108/2024/NĐ-CP,Trường hợp cho thuê mới hoặc được gia hạn trong thời hạn ổn định bảng giá cho thuê nhà thì giá cho thuê nhà được điều chỉnh nếu giá đất do Ủy ban nhân dân cấp tỉnh ban hành có thay đổi
694fb81baedc69db48c74a11,108/2024/NĐ-CP,"Trường hợp cơ quan, người có thẩm quyền ban hành hệ số điều chỉnh giá đất thì giá cho thuê nhà tại cơ sở nhà, đất đó được điều chỉnh"
694fb81baedc69db48c74a1b,108/2024/NĐ-CP,"Trong số những người đăng ký thuê nhà, nếu có một đối tượng ưu tiên quy định tại điểm a khoản 2 điều 10 nghị định này, đối tượng ưu tiên đó là người được quyền thuê nhà"
694fb81baedc69db48c74a1e,108/2024/NĐ-CP,"Trong thời hạn 01 ngày làm việc, kể từ ngày hết thời hạn niêm yết và thông báo theo quy định tại khoản 3 điều này, việc bốc thăm phải thực hiện công khai"
694fb81baedc69db48c74a30,108/2024/NĐ-CP,Giá cho thuê nhà theo phương thức niêm yết giá được xác định theo quy định tại
694fb81baedc69db48c74a45,108/2024/NĐ-CP,"Trình tự, thủ tục cưỡng chế thu hồi nhà được thực hiện theo quy định"
694fb81baedc69db48c74a55,108/2024/NĐ-CP,Nội dung chủ yếu của hợp đồng thuê nhà gồm giải quyết tranh chấp
694fb81baedc69db48c74a5d,108/2024/NĐ-CP,"Trường hợp có nhu cầu cho thuê trong thời gian chưa thực hiện xử lý, tổ chức quản lý, kinh doanh nhà tổng hợp vào kế hoạch quản lý, khai thác nhà, đất"
694fb81baedc69db48c74a5e,108/2024/NĐ-CP,"Trường hợp có nhu cầu cho thuê trong thời gian chưa thực hiện xử lý, tổ chức quản lý, kinh doanh nhà tổng hợp vào kế hoạch quản lý, khai thác nhà, đất"
694fb81baedc69db48c74a76,108/2024/NĐ-CP,"Đối với nhà, đất giao cho tổ chức quản lý, kinh doanh nhà để cho thuê quy định tại điểm a khoản 1 điều 1 nghị định này, việc xử lý được thực hiện"
694fb81baedc69db48c74a76,108/2024/NĐ-CP,Một trong các hình thức xử lý là điều chuyển
694fb81baedc69db48c74a83,108/2024/NĐ-CP,"Trường hợp chuyển đổi mô hình hoạt động của đơn vị sự nghiệp công lập thành doanh nghiệp thì không được tính giá trị nhà, đất quy định tại khoản 1 điều 1 nghị định này vào phần vốn nhà nước tại doanh nghiệp chuyển đổi"
694fb81baedc69db48c74a83,108/2024/NĐ-CP,"Trường hợp cổ phần hóa đơn vị sự nghiệp công lập thì không được tính giá trị nhà, đất quy định tại khoản 1 điều 1 nghị định này vào phần vốn nhà nước tại doanh nghiệp chuyển đổi"
694fb81baedc69db48c74a83,108/2024/NĐ-CP,"Trường hợp cổ phần hóa công ty quản lý, kinh doanh nhà thì không được tính giá trị nhà, đất quy định tại khoản 1 điều 1 nghị định này vào phần vốn nhà nước tại doanh nghiệp chuyển đổi"
694fb81baedc69db48c74aa8,108/2024/NĐ-CP,"Cá nhân thuộc tổ chức quản lý, kinh doanh nhà có hành vi vi phạm pháp luật về quản lý, khai thác nhà, đất theo quy định tại nghị định này bị xử lý vi phạm"
694fb81baedc69db48c74ac0,108/2024/NĐ-CP,"Quỹ nhà, đất đang giao cho các cơ quan, tổ chức, đơn vị, doanh nghiệp quản lý theo các mục đích quy định tại khoản 1 điều 1 nghị định này được rà soát"
694fb81baedc69db48c74ac3,108/2024/NĐ-CP,Giá cho thuê được rà soát lại
694fb81baedc69db48c74ac3,108/2024/NĐ-CP,Thời hạn cho thuê được xử lý theo quy định
694fb81baedc69db48c74ac4,108/2024/NĐ-CP,"Thời hạn thuê tiếp theo do tổ chức quản lý, kinh doanh nhà và tổ chức, cá nhân đang thuê thỏa thuận"
694fb81baedc69db48c74aca,108/2024/NĐ-CP,Hồ sơ chứng minh chi phí phải được cơ quan kiểm toán nhà nước hoặc đơn vị kiểm toán độc lập xác nhận
694fb81baedc69db48c74aca,108/2024/NĐ-CP,"Trường hợp có thỏa thuận, cam kết giữa tổ chức, cá nhân thuê nhà với bên cho thuê hoặc cơ quan chức năng thì không khấu trừ hoặc hoàn trả chi phí mà tổ chức, cá nhân thuê nhà đã đầu tư xây dựng, nâng cấp, mở rộng, cải tạo nhà cho thuê"
694fb81baedc69db48c74acd,108/2024/NĐ-CP,"Trường hợp nhà, đất đã bố trí làm nhà ở trước ngày nghị định này có hiệu lực thi hành được xử lý"
694fb81baedc69db48c74ae4,108/2024/NĐ-CP,Tiền thuê đất là ……… đồng
694fb81baedc69db48c74ae6,108/2024/NĐ-CP,Nghĩa vụ tài chính khác là
694fb81baedc69db48c74ae6,108/2024/NĐ-CP,đồng
694fb81baedc69db48c74af0,108/2024/NĐ-CP,Bên nhận phải thực hiện
694fb81baedc69db48c74b0a,108/2024/NĐ-CP,/2024/NĐ-CP ngày …/…/2024 của Chính phủ
694fb81baedc69db48c74b14,108/2024/NĐ-CP,/…
694fb81baedc69db48c74b14,108/2024/NĐ-CP,/2024 của Chính phủ
694fb81baedc69db48c74b18,108/2024/NĐ-CP,/2024/nđ-cp ngày…/…/2024 của chính phủ
694fb81baedc69db48c74b1b,108/2024/NĐ-CP,/2024/nđ-cp ngày…/…/2024 của Chính phủ
694fb81baedc69db48c74b1c,108/2024/NĐ-CP,Nội dung các quyền khác không trái luật
694fb81baedc69db48c74b1c,108/2024/NĐ-CP,Nội dung các quyền khác không trái đạo đức xã hội
694fb81baedc69db48c74b23,108/2024/NĐ-CP,/2024/nđ- cp ngày…/…/2024 của chính phủ và pháp luật có liên quan
694fb81baedc69db48c74b24,108/2024/NĐ-CP,/2024/NĐ-CP ngày…/…/2024 của Chính phủ
694fb81baedc69db48c74b44,104/2024/NĐ-CP,Ủy ban nhân dân cấp tỉnh giao cho cơ quan chuyên môn thuộc ủy ban nhân dân cấp tỉnh chủ trì
694fb81baedc69db48c74b47,104/2024/NĐ-CP,Ủy ban nhân dân cấp tỉnh giao cho cơ quan chuyên môn thuộc ủy ban nhân dân cấp tỉnh chủ trì
694fb81baedc69db48c74b48,104/2024/NĐ-CP,Ủy ban nhân dân cấp tỉnh giao cho cơ quan chuyên môn thuộc ủy ban nhân dân cấp tỉnh chủ trì
694fb81baedc69db48c74b59,104/2024/NĐ-CP,Điều lệ tổ chức và hoạt động của quỹ phát triển đất bao gồm kiểm toán
694fb81baedc69db48c74bbc,104/2024/NĐ-CP,"Kế hoạch ứng vốn từ quỹ phát triển đất được cơ quan, người có thẩm quyền phê duyệt"
694fb81baedc69db48c74bd2,104/2024/NĐ-CP,"Hoàn trả vốn ứng từ nguồn vốn của dự án được cơ quan, người có thẩm quyền phê duyệt"
694fb81baedc69db48c74c1f,104/2024/NĐ-CP,Trường hợp đã xác định nguồn hoàn trả vốn ứng cho quỹ phát triển đất từ nguồn vốn của dự án hoặc nguồn đã được xác định theo quy định
694fb81baedc69db48c74c1f,104/2024/NĐ-CP,Việc hoàn trả vốn ứng cho quỹ từ nguồn đã được xác định thực hiện theo quy định
694fb81baedc69db48c74c42,103/2024/NĐ-CP,"Trong trường hợp đó, phải nộp tiền thuê đất"
694fb81baedc69db48c74c62,103/2024/NĐ-CP,"Trường hợp đóng tiền tương đương giá trị quỹ đất đã đầu tư xây dựng hệ thống hạ tầng kỹ thuật để xây dựng nhà ở xã hội theo quy định tại khoản 2 điều 83 của luật nhà ở, nghị định của Chính phủ quy định chi tiết một số điều của luật nhà ở về phát triển và quản lý nhà ở xã hội được áp dụng"
694fb81baedc69db48c74c64,103/2024/NĐ-CP,"Trường hợp đóng tiền tương đương giá trị quỹ đất đã đầu tư xây dựng hệ thống hạ tầng kỹ thuật để xây dựng nhà ở xã hội theo quy định tại khoản 2 điều 83 của luật nhà ở, nghị định của Chính phủ quy định chi tiết một số điều của luật nhà ở về phát triển và quản lý nhà ở xã hội áp dụng"
694fb81baedc69db48c74c6a,103/2024/NĐ-CP,Tiền đất trước khi chuyển mục đích sử dụng đất được tính theo quy định
694fb81baedc69db48c74c6a,103/2024/NĐ-CP,Đối với đất trước khi chuyển mục đích là đất phi nông nghiệp không phải là đất ở có thời hạn sử dụng ổn định lâu dài
694fb81baedc69db48c74c6c,103/2024/NĐ-CP,Tiền đất trước khi chuyển mục đích sử dụng đất được tính theo quy định
694fb81baedc69db48c74c78,103/2024/NĐ-CP,Tiền đất trước khi chuyển mục đích sử dụng đất được tính theo quy định
694fb81baedc69db48c74c97,103/2024/NĐ-CP,Phần diện tích đất được cấp giấy chứng nhận trong hạn mức công nhận đất ở theo quy định tại khoản 5 điều 141 luật đất đai được tính tiền sử dụng đất ở quy định
694fb81baedc69db48c74c98,103/2024/NĐ-CP,"Đối với phần diện tích đất được cấp giấy chứng nhận vượt hạn mức công nhận đất ở theo quy định tại khoản 5 điều 141 luật đất đai, diện tích đất được cấp tính theo giá đất ở quy tiền sử"
694fb81baedc69db48c74c99,103/2024/NĐ-CP,Giá đất của loại đất phi nông nghiệp được áp dụng
694fb81baedc69db48c74ca1,103/2024/NĐ-CP,Giá đất của loại đất được công nhận nhân với 70%
694fb81baedc69db48c74ca3,103/2024/NĐ-CP,Tiền sử dụng đất đối với diện tích đất này bằng cấp giấy chứng nhận nhân với 80%
694fb81baedc69db48c74ca3,103/2024/NĐ-CP,Tiền sử dụng đất đối với diện tích đất này bằng cấp giấy chứng nhận nhân với 80%
694fb81baedc69db48c74ca4,103/2024/NĐ-CP,Tiền sử dụng đất bằng giá đất của loại đất nhân với diện tích được công nhận nhân với 80%
694fb81baedc69db48c74ca9,103/2024/NĐ-CP,Tiền sử dụng đất được tính theo quy định
694fb81baedc69db48c74cc2,103/2024/NĐ-CP,Khi có quyết định điều chỉnh cục bộ quy hoạch chi tiết dự án của cơ quan nhà nước có thẩm quyền thì tiền sử dụng đất được tính theo quy định
694fb81baedc69db48c74cd1,103/2024/NĐ-CP,Ủy ban nhân dân cấp huyện trong thời hạn 30 ngày thực hiện rà soát
694fb81baedc69db48c74cdd,103/2024/NĐ-CP,"Việc thu hồi số tiền sử dụng đất đã được miễn, giảm được cơ quan nhà nước có thẩm quyền thực hiện"
694fb81baedc69db48c74cde,103/2024/NĐ-CP,"Việc thu hồi số tiền sử dụng đất đã được miễn, giảm thực hiện theo quy định"
694fb81baedc69db48c74cec,103/2024/NĐ-CP,"Đối tượng chính sách xã hội theo quy định của pháp luật về xây dựng, quản lý, sử dụng nghĩa trang và cơ sở hỏa táng được phục vụ mai táng"
694fb81baedc69db48c74d07,103/2024/NĐ-CP,Thông báo nộp tiền sử dụng đất được hạch toán theo quy định
694fb81baedc69db48c74d0a,103/2024/NĐ-CP,"Đối với tổ chức kinh tế, tổ chức có vốn đầu tư nước ngoài, người gốc Việt Nam định cư ở nước ngoài, khi giao đất có thu tiền sử dụng đất, cơ quan thu ngân sách nhà nước thu tiền sử dụng đất"
694fb81baedc69db48c74d37,103/2024/NĐ-CP,"Trường hợp thuê đất trả tiền thuê đất hằng năm không thông qua hình thức đấu giá, đơn giá thuê đất hằng năm được tính bằng tỷ lệ phần trăm (%) tính đơn giá thuê đất nhân với giá đất tính tiền thuê đất"
694fb81baedc69db48c74d38,103/2024/NĐ-CP,Trường hợp thuê đất trả tiền thuê đất hằng năm không thông qua hình thức đấu giá thì đơn giá thuê đất hằng năm bằng tỷ lệ phần trăm tính đơn giá thuê đất nhân với giá đất tính tiền thuê đất
694fb81baedc69db48c74d3a,103/2024/NĐ-CP,Trường hợp thuê đất trả tiền thuê đất một lần cho cả thời gian thuê không thông qua hình thức đấu giá thì áp dụng quy định về tính tiền thuê đất
694fb81baedc69db48c74d40,103/2024/NĐ-CP,"Trường hợp thuê đất trả tiền thuê đất hằng năm, đơn giá thuê đất được tính theo mức không quá 30% của đơn giá thuê đất trên bề mặt"
694fb81baedc69db48c74d5b,103/2024/NĐ-CP,"Kinh phí bồi thường, hỗ trợ, tái định cư được xử lý theo quy định"
694fb81baedc69db48c74d69,103/2024/NĐ-CP,Đơn giá thuê đất trả tiền thuê đất hằng năm tại thời điểm kinh phí chưa hoàn thành nghĩa vụ về tiền thuê đất được nhà nước quyết định
694fb81baedc69db48c74d93,103/2024/NĐ-CP,Trường hợp thuê đất trả tiền thuê đất một lần cho cả thời gian thuê thì khi có quyết định điều chỉnh cục bộ quy hoạch chi tiết dự án của cơ quan nhà nước có thẩm quyền thì tiền thuê đất được tính lại
694fb81baedc69db48c74d96,103/2024/NĐ-CP,Trường hợp người sử dụng đất đã hoàn thành nghĩa vụ tài chính về tiền thuê đất trả một lần cho cả thời gian thuê thì pháp luật áp dụng quy định này
694fb81baedc69db48c74d97,103/2024/NĐ-CP,Người sử dụng đất được xử lý theo quy định
694fb81baedc69db48c74daf,103/2024/NĐ-CP,Trường hợp đó thực hiện chuyển nhượng tài sản thuộc sở hữu của mình gắn liền với đất thuê theo quy định của pháp luật
694fb81baedc69db48c74db5,103/2024/NĐ-CP,Mức tỷ lệ phần trăm (%) tính đơn giá thuê đất do Ủy ban nhân dân cấp tỉnh ban hành
694fb81baedc69db48c74dd1,103/2024/NĐ-CP,"Miễn toàn bộ thời gian thuê đất đối với dự án sử dụng đất vào mục đích sản xuất, kinh doanh"
694fb81baedc69db48c74dd9,103/2024/NĐ-CP,"Miễn tiền thuê đất cho toàn bộ thời hạn thuê đối với dự án đầu tư thuộc ngành, nghề đặc biệt ưu đãi đầu tư"
694fb81baedc69db48c74de5,103/2024/NĐ-CP,"Đối với trường hợp thuê đất trả tiền thuê đất hằng năm thì giảm tiền thuê đất hằng năm trong toàn bộ thời gian thuê đất theo tỷ lệ phần trăm doanh thu nhiệm vụ quốc phòng, an ninh trên tổng doanh thu đối với diện tích đất không phải đất quốc phòng, an ninh sử dụng cho mục đích quốc phòng, an ninh"
694fb81baedc69db48c74de5,103/2024/NĐ-CP,"Trường hợp không xác định được tỷ lệ phần trăm doanh thu nhiệm vụ quốc phòng, an ninh trên tổng doanh thu đối với diện tích đất không phải đất quốc phòng, an ninh sử dụng cho mục đích quốc phòng, an ninh và doanh thu đối với mục đích sử dụng đất khác thì giảm 30% tiền thuê đất hằng năm trong toàn bộ thời gian thuê đất"
694fb81baedc69db48c74dee,103/2024/NĐ-CP,Hồ sơ thuê đất do văn phòng đăng ký đất đai hoặc cơ quan có chức năng quản lý đất đai chuyển đến
694fb81baedc69db48c74df5,103/2024/NĐ-CP,"Trường hợp thời gian thuê đất của tháng thuê đầu tiên không đủ số ngày của một tháng, phải tính theo quy định"
694fb81baedc69db48c74df5,103/2024/NĐ-CP,"Trường hợp thời gian thuê đất của tháng thuê kết thúc không đủ số ngày của một tháng, phải tính theo quy định"
694fb81baedc69db48c74e00,103/2024/NĐ-CP,Trường hợp người trúng đấu giá vi phạm nghĩa vụ thanh toán tiền trúng đấu giá thì quyết định công nhận kết quả đấu giá bị hủy
694fb81baedc69db48c74e5b,103/2024/NĐ-CP,Hoặc tại một trong ba loại giấy tờ nêu trên có ghi nguyên tắc điều chỉnh đơn giá thuê đất nhưng đã thực hiện điều chỉnh lại theo quy định tại khoản 2 điều 9 nghị định số 142/2005/NĐ-CP
694fb81baedc69db48c74e5b,103/2024/NĐ-CP,Hoặc theo đơn giá thuê đất đã tạm tính theo chính sách và giá đất tại thời điểm ban hành thông báo tạm nộp tiền thuê đất
694fb81baedc69db48c74e5b,103/2024/NĐ-CP,"Hoặc chưa xác định lại đơn giá thuê đất theo quy định tại nghị định số 142/2005/NĐ-CP, nghị định số 46/2014/NĐ-CP, nghị định số 135/2016/NĐ-CP của Chính phủ"
694fb81baedc69db48c74e5b,103/2024/NĐ-CP,Hoặc tính khoản tiền tương đương với tiền chậm nộp từ thời điểm cho thuê lại đất đến thời điểm nộp tiền vào ngân sách nhà nước đối với trường hợp đã cho thuê lại đất từ sau ngày 01 tháng 01 năm 2006 đến trước ngày 01 tháng 7 năm 2014
694fb81baedc69db48c74f07,102/2024/NĐ-CP,Đất xây dựng công trình sự nghiệp kể cả phần diện tích làm các khu chức năng khác thuộc phạm vi cơ sở giáo dục và đào tạo
694fb81baedc69db48c74f15,102/2024/NĐ-CP,Đất công trình thủy lợi kể cả hành lang bảo vệ công trình thủy lợi mà phải sử dụng đất
694fb81baedc69db48c74f54,102/2024/NĐ-CP,Cơ quan có thẩm quyền phải có văn bản thông báo chuyển đến bộ phận một cửa trong thời gian tối đa 02 ngày làm việc kể từ ngày nhận hồ sơ nếu hồ sơ chưa hợp lệ
694fb81baedc69db48c74f76,102/2024/NĐ-CP,"Đối với thủ tục đăng ký, cấp giấy chứng nhận thì thu phí thẩm định hồ sơ cấp giấy chứng nhận"
694fb81baedc69db48c74f76,102/2024/NĐ-CP,Đối với các công việc còn lại của thủ tục thì thu dịch vụ theo giá cung cấp dịch vụ công do ủy ban nhân dân cấp tỉnh ban hành
694fb81baedc69db48c74f8f,102/2024/NĐ-CP,"Các chương trình, phương án, dự án, đề án đã được cấp có thẩm quyền phê duyệt"
694fb81baedc69db48c74fae,102/2024/NĐ-CP,Việc lấy ý kiến Ủy ban Trung ương Mặt trận Tổ quốc Việt Nam về kế hoạch sử dụng đất quốc gia được thực hiện theo quy định
694fb81baedc69db48c74fae,102/2024/NĐ-CP,"Việc lấy ý kiến các bộ, cơ quan ngang bộ về kế hoạch sử dụng đất quốc gia được thực hiện theo quy định"
694fb81baedc69db48c74fae,102/2024/NĐ-CP,Việc lấy ý kiến Ủy ban nhân dân cấp tỉnh có liên quan về kế hoạch sử dụng đất quốc gia được thực hiện theo quy định
694fb81baedc69db48c74fda,102/2024/NĐ-CP,"Việc xác định các chỉ tiêu sử dụng đất thực hiện đối với loại đất quy định tại điều 9 luật đất đai và các điều 4, 5 và 6 nghị định này"
694fb81baedc69db48c75000,102/2024/NĐ-CP,Hồ sơ trình phê duyệt quy hoạch sử dụng đất cấp huyện do cơ quan có thẩm quyền lập
694fb81baedc69db48c75018,102/2024/NĐ-CP,Trường hợp không có bản đồ địa chính thì lập bản đồ kế hoạch sử dụng đất trên nền bản đồ hiện trạng sử dụng đất cấp xã
694fb81baedc69db48c7501d,102/2024/NĐ-CP,Hồ sơ trình phê duyệt kế hoạch sử dụng đất hằng năm cấp huyện được lập
694fb81baedc69db48c75023,102/2024/NĐ-CP,"Trình tự, thủ tục thẩm định kế hoạch sử dụng đất hằng năm cấp huyện căn cứ hồ sơ kế hoạch sử dụng đất hằng năm cấp huyện đã được hoàn thiện"
694fb81baedc69db48c750b3,102/2024/NĐ-CP,Người sử dụng đất vẫn tiếp tục vi phạm
694fb81baedc69db48c750d2,102/2024/NĐ-CP,Đối với trường hợp quy định tại điểm a khoản 1 điều 82 Luật Đất đai thì xử lý như sau
694fb81baedc69db48c750d8,102/2024/NĐ-CP,"Trường hợp bất khả kháng quy định tại điều 31 nghị định này, thời hạn quy định tại điểm a khoản này được xem xét gia hạn"
694fb81baedc69db48c7511c,102/2024/NĐ-CP,Trường hợp ký hợp đồng thuê đất thì thực hiện theo mẫu số 05a tại phụ lục ban hành kèm theo nghị định này
694fb81baedc69db48c75124,102/2024/NĐ-CP,"Trường hợp giao đất, cho thuê đất, cho phép chuyển mục đích sử dụng đất quy định tại khoản 1 điều này mà người sử dụng đất phải nộp tiền sử dụng đất, tiền thuê đất tính theo giá đất cụ thể được thực hiện như sau"
694fb81baedc69db48c75125,102/2024/NĐ-CP,"Trường hợp giao đất quy định tại khoản 1 điều này mà người sử dụng đất phải nộp tiền sử dụng đất, tiền thuê đất tính theo giá đất cụ thể thì thực hiện như sau"
694fb81baedc69db48c75125,102/2024/NĐ-CP,"Trường hợp cho thuê đất quy định tại khoản 1 điều này mà người sử dụng đất phải nộp tiền sử dụng đất, tiền thuê đất tính theo giá đất cụ thể thì thực hiện như sau"
694fb81baedc69db48c75125,102/2024/NĐ-CP,"Trường hợp cho phép chuyển mục đích sử dụng đất quy định tại khoản 1 điều này mà người sử dụng đất phải nộp tiền sử dụng đất, tiền thuê đất tính theo giá đất cụ thể thì thực hiện như sau"
694fb81baedc69db48c75128,102/2024/NĐ-CP,Trường hợp giao đất quy định tại khoản 1 điều này mà người sử dụng đất phải nộp tiền sử dụng đất thì thực hiện như sau
694fb81baedc69db48c75128,102/2024/NĐ-CP,Trường hợp cho thuê đất quy định tại khoản 1 điều này mà người sử dụng đất phải nộp tiền thuê đất tính theo giá đất cụ thể thì thực hiện như sau
694fb81baedc69db48c75128,102/2024/NĐ-CP,Trường hợp cho phép chuyển mục đích sử dụng đất quy định tại khoản 1 điều này mà người sử dụng đất phải nộp tiền sử dụng đất thì thực hiện như sau
